Title,Location,Price,Bedrooms,Bathrooms,Features,URL,Created_Date,Street,Kapanewon,Kabupaten,Province
"cocok hunian, jual tanah di kulon progo jogja padat penduduk","tawangsari, pengasih, kulon progo, yogyakarta, pengasih, kulon progo, di yogyakarta",244000000,,,"122 m² (tanah), rp 2.000.000 per m²",https://www.rumah.com/listing-properti/dijual-cocok-hunian-jual-tanah-di-kulon-progo-jogja-padat-penduduk-oleh-joko-22062078,20230812_093203,N/A,pengasih,kulon progo,diy
dijual tanah pekarangan harga murah di kota yogyakarta,"wirobrajan, kota yogyakarta, yogyakarta, wirobrajan, yogyakarta, di yogyakarta",6000000,,,"studio , 162 m² (tanah), rp 37.037 per m²",https://www.rumah.com/listing-properti/dijual-dijual-tanah-pekarangan-harga-murah-di-kota-yogyakarta-oleh-subegjo-puji-waluyo-22062067,20230812_093203,N/A,wirobrajan,yogyakarta,diy
"strategis investasi hari tua, tanah di jalan palagan, legalitas lengkap","sleman, sleman, di yogyakarta",3200000,,,"190 m² (tanah), rp 16.842 per m²",https://www.rumah.com/listing-properti/dijual-strategis-investasi-hari-tua-tanah-di-jalan-palagan-legalitas-lengkap-oleh-sabila-22062051,20230812_093203,N/A,N/A,sleman,diy
di jogja rumah murah bangunan 2 lantai view sawah,"jalan samas, banguntapan, bantul, di yogyakarta",690000000,3.0,1.0,"3  1 , 60 m², rp 9.200.000 per m²",https://www.rumah.com/listing-properti/dijual-di-jogja-rumah-murah-bangunan-2-lantai-view-sawah-oleh-andriani-purwita-22062012,20230812_093203,jalan samas,banguntapan,bantul,diy
"tanah utara bandara adi sucipto, dekat ugm technopark, shm siap ajb","sleman, sleman, di yogyakarta",2700000,,,"379 m² (tanah), rp 7.124 per m²",https://www.rumah.com/listing-properti/dijual-tanah-utara-bandara-adi-sucipto-dekat-ugm-technopark-shm-siap-ajb-oleh-sabila-22062033,20230812_093203,N/A,N/A,sleman,diy
di jual di dalam perumahan yang nyaman dan tenang,"mantrijeron, yogyakarta, di yogyakarta",453925000,2.0,1.0,"2  1 , 40 m², rp 5.217.529 per m²",https://www.rumah.com/listing-properti/dijual-di-jual-di-dalam-perumahan-yang-nyaman-dan-tenang-oleh-ahmad-najih-ibrohim-22062021,20230812_093203,N/A,mantrijeron,yogyakarta,diy
"kavling perumahan, kulonprogo; yogyakarta, 800 rb-an/m","jl. werkudara, kec. nanggulan, gondomanan, yogyakarta, di yogyakarta",97600000,,,"122 m² (tanah), rp 800.000 per m²",https://www.rumah.com/listing-properti/dijual-kavling-perumahan-kulonprogo-yogyakarta-800-rb-an-m-oleh-raditya-adi-permana-22062009,20230812_093203,jl. werkudara,gondomanan,yogyakarta,diy
"jual tanah di sleman jogja, luas  300 an m2 : dekat sd model","sleman, sleman, di yogyakarta",3200000,,,"334 m² (tanah), rp 9.581 per m²",https://www.rumah.com/listing-properti/dijual-jual-tanah-di-sleman-jogja-luas-300-an-m2-dekat-sd-model-oleh-sabila-22061998,20230812_093203,N/A,N/A,sleman,diy
tanah sleman cebongan,"jl cebongan, mlati, sleman, di yogyakarta",425500000,4.0,3.0,"4  3 , 115 m² (tanah), rp 3.700.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-sleman-cebongan-oleh-jajang-sobandi-22044072,20230812_093203,N/A,mlati,sleman,diy
nyaman dan tenang dekat kota yogyakarta,"kraton, yogyakarta, di yogyakarta",636375000,2.0,1.0,"2  1 , 65 m², rp 7.760.671 per m²",https://www.rumah.com/listing-properti/dijual-nyaman-dan-tenang-dekat-kota-yogyakarta-oleh-ahmad-najih-ibrohim-22061973,20230812_093203,N/A,kraton,yogyakarta,diy
"jual tanah sleman area kost dan perumahan, hanya 5 menit ke kampus uii.","ngaglik, sleman, di yogyakarta",3200000,,,"145 m² (tanah), rp 22.069 per m²",https://www.rumah.com/listing-properti/dijual-jual-tanah-sleman-area-kost-dan-perumahan-hanya-5-menit-ke-kampus-uii-oleh-sabila-22061962,20230812_093203,N/A,ngaglik,sleman,diy
"dekat masjid sultan agung, tanah pleret bantul dijual, shm","bawuran, pleret, bantul, pleret, bantul, di yogyakarta",230100000,,,"177 m² (tanah), rp 1.300.000 per m²",https://www.rumah.com/listing-properti/dijual-dekat-masjid-sultan-agung-tanah-pleret-bantul-dijual-shm-oleh-fajar-21836606,20230812_093203,N/A,pleret,bantul,diy
"jual tanah bantul dekat pasar pleret, cocok hunian, shm","pungkuran, pleret, bantul, pleret, bantul, di yogyakarta",273700000,,,"161 m² (tanah), rp 1.700.000 per m²",https://www.rumah.com/listing-properti/dijual-jual-tanah-bantul-dekat-pasar-pleret-cocok-hunian-shm-oleh-fajar-21836937,20230812_093203,N/A,pleret,bantul,diy
"dekat sate klathak pak pong, tanah murah bantul, shm pekarangan","ketongo, wonokromo, pleret, bantul, pleret, bantul, di yogyakarta",244800000,,,"102 m² (tanah), rp 2.400.000 per m²",https://www.rumah.com/listing-properti/dijual-dekat-sate-klathak-pak-pong-tanah-murah-bantul-shm-pekarangan-oleh-fajar-21830405,20230812_093203,N/A,pleret,bantul,diy
"jual tanah bantul dekat lapangan kasihan, cocok hunian","lemahdadi, bangunjiwo, kasihan, bantul, kasihan, bantul, di yogyakarta",237500000,,,"125 m² (tanah), rp 1.900.000 per m²",https://www.rumah.com/listing-properti/dijual-jual-tanah-bantul-dekat-lapangan-kasihan-cocok-hunian-oleh-fajar-21855401,20230812_093203,N/A,kasihan,bantul,diy
"tanah bantul dijual 15 menit puncak becici, shm pekarangan","wukirsari, imogiri, bantul, imogiri, bantul, di yogyakarta",226200000,,,"174 m² (tanah), rp 1.300.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-bantul-dijual-15-menit-puncak-becici-shm-pekarangan-oleh-fajar-21855334,20230812_093203,N/A,imogiri,bantul,diy
yogyaarta dekat exit tol minimalis dan scandinavian,"pakualaman, yogyakarta, di yogyakarta",460000000,2.0,1.0,"2  1 , 40 m², rp 5.287.356 per m²",https://www.rumah.com/listing-properti/dijual-yogyaarta-dekat-exit-tol-minimalis-dan-scandinavian-oleh-ahmad-najih-ibrohim-22061925,20230812_093203,N/A,pakualaman,yogyakarta,diy
kapling murah di wates; dekat bakal kampus jogja,"panjatan, kulon progo, di yogyakarta",333200000,,,"196 m² (tanah), rp 1.700.000 per m²",https://www.rumah.com/listing-properti/dijual-kapling-murah-di-wates-dekat-bakal-kampus-jogja-oleh-sabila-22061862,20230812_093203,N/A,panjatan,kulon progo,diy
"kavling perumahan, area industri sentolo, sertifikat hak milik","jl. sentolo. giling, tuksono, kec. sentolo, gondokusuman, yogyakarta, di yogyakarta",129600000,,,"108 m² (tanah), rp 1.200.000 per m²",https://www.rumah.com/listing-properti/dijual-kavling-perumahan-area-industri-sentolo-sertifikat-hak-milik-oleh-raditya-adi-permana-22061897,20230812_093203,jl. sentolo. giling,gondokusuman,yogyakarta,diy
dijual tanah di pengasih kulon progo dekat kampus uad 6,"tawangsari, pengasih, kulon progo, yogyakarta, pengasih, kulon progo, di yogyakarta",350700000,,,"167 m² (tanah), rp 2.100.000 per m²",https://www.rumah.com/listing-properti/dijual-dijual-tanah-di-pengasih-kulon-progo-dekat-kampus-uad-6-oleh-joko-22061830,20230812_093203,N/A,pengasih,kulon progo,diy
tanah nanggulan kulon progo dekat terminal sentolo,"donomulyo, nanggulan, kulon progo, yogyakarta, nanggulan, kulon progo, di yogyakarta",108800000,,,"136 m² (tanah), rp 800.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-nanggulan-kulon-progo-dekat-terminal-sentolo-oleh-joko-22061771,20230812_093203,N/A,nanggulan,kulon progo,diy
rumah kost strategis dekat kampus ugm,"pogung, sleman, sleman, di yogyakarta",2600000000,10.0,5.0,"10  5 , 250 m², rp 12.807.882 per m²",https://www.rumah.com/listing-properti/dijual-rumah-kost-strategis-dekat-kampus-ugm-oleh-kurniadi-22061680,20230812_093203,N/A,pogung,sleman,diy
cocok hunian tanah di sentolo kulon progo dekat fasum,"giling, tuksono, sentolo, kulon progo, yogyakarta, sentolo, kulon progo, di yogyakarta",134400000,,,"112 m² (tanah), rp 1.200.000 per m²",https://www.rumah.com/listing-properti/dijual-cocok-hunian-tanah-di-sentolo-kulon-progo-dekat-fasum-oleh-joko-22061690,20230812_093203,N/A,sentolo,kulon progo,diy
tanah luas pinggir jalan di tamantirto kasian bantul,"tamantirto kasian bantul, kasihan, bantul, di yogyakarta",5100000000,,,"1700 m² (tanah), rp 3.000.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-luas-pinggir-jalan-di-tamantirto-kasian-bantul-oleh-kurniadi-22061603,20230812_093203,N/A,kasihan,bantul,diy
tanah luas dan strategisdi dekat hyatt hotel,"jalan palagan, ngaglik, sleman, di yogyakarta",11200000000,,,"1400 m² (tanah), rp 8.000.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-luas-dan-strategisdi-dekat-hyatt-hotel-oleh-kurniadi-22061571,20230812_093203,jalan palagan,ngaglik,sleman,diy
rumah cantik tanah luas dekat kopi klotok jogja,"umbulmartani, ngemplak, sleman, di yogyakarta",800000000,3.0,2.0,"3  2 , 100 m², rp 7.476.636 per m²",https://www.rumah.com/listing-properti/dijual-rumah-cantik-tanah-luas-dekat-kopi-klotok-jogja-oleh-adi-setiawan-22061549,20230812_093203,N/A,ngemplak,sleman,diy
rumah 2 lantai di jalan solo,"jalan solo, kalasan, sleman, di yogyakarta",8000000000,10.0,3.0,"10  3 , 385 m², rp 10.389.610 per m²",https://www.rumah.com/listing-properti/dijual-rumah-2-lantai-di-jalan-solo-oleh-kurniadi-22061538,20230812_093203,jalan solo,kalasan,sleman,diy
cluster pinggir jalan lebar 10 menit dari kota jogjakarta,"jalan kemasan, banguntapan, bantul, di yogyakarta",675000000,2.0,1.0,"2  1 , 50 m², rp 7.941.176 per m²",https://www.rumah.com/listing-properti/dijual-cluster-pinggir-jalan-lebar-10-menit-dari-kota-jogjakarta-oleh-andriani-purwita-22061504,20230812_093203,jalan kemasan,banguntapan,bantul,diy
"jual tanah jogja barat, harga promo","jalan jogja wates, wirobrajan, yogyakarta, di yogyakarta",128699999,,,"117 m² (tanah), rp 1.100.000 per m²",https://www.rumah.com/listing-properti/dijual-jual-tanah-jogja-barat-harga-promo-oleh-razaldy-gibran-pratama-22061493,20230812_093203,jalan jogja wates,wirobrajan,yogyakarta,diy
tanah luas dan strategis di hargobinangun pakem,"pakem, pakem, sleman, di yogyakarta",3234000000,,,"1470 m² (tanah), rp 2.200.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-luas-dan-strategis-di-hargobinangun-pakem-oleh-kurniadi-22061510,20230812_093203,N/A,pakem,sleman,diy
tanah kavling 2 jt-an utara jl. solo siap bangun: legalitas pekarangan,"kalasan, sleman, di yogyakarta",574750000,,,"190 m² (tanah), rp 3.025.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-kavling-2-jt-an-utara-jl-solo-siap-bangun-legalitas-pekarangan-oleh-teguh-22061105,20230812_093203,N/A,kalasan,sleman,diy
dijual rumah hunian bebas kebisingan di jogja dekat kota,"jalan samas, banguntapan, bantul, di yogyakarta",435000000,2.0,1.0,"2  1 , 36 m², rp 6.041.667 per m²",https://www.rumah.com/listing-properti/dijual-dijual-rumah-hunian-bebas-kebisingan-di-jogja-dekat-kota-oleh-andriani-purwita-22061421,20230812_093203,jalan samas,banguntapan,bantul,diy
tanah sleman yogyakarta,"jl. cebongan, tirtoadi, kec. mlati, yogyakarta, mlati, sleman, di yogyakarta",3700000,,,"115 m² (tanah), rp 32.174 per m²",https://www.rumah.com/listing-properti/dijual-tanah-sleman-yogyakarta-oleh-rais-22061448,20230812_093203,jl. cebongan,mlati,yogyakarta,diy
paling strategis pekarangan jalan kaliurang selatan kampus uii,"jalan kaliurang km 12, ngaglik, sleman, di yogyakarta",3580002,,,"148 m² (tanah), rp 24.189 per m²",https://www.rumah.com/listing-properti/dijual-paling-strategis-pekarangan-jalan-kaliurang-selatan-kampus-uii-oleh-rudi-saputro-21361428,20230812_093203,jalan kaliurang km 12,ngaglik,sleman,diy
rumah homey di prambanan luas tanah 204 m2 bisa untuk homestay,"prambanan, sleman, di yogyakarta",745090000,4.0,3.0,"4  3 , 110 m², rp 3.652.402 per m²",https://www.rumah.com/listing-properti/dijual-rumah-homey-di-prambanan-luas-tanah-204-m2-bisa-untuk-homestay-oleh-wd-retnowati-22061428,20230812_093203,N/A,prambanan,sleman,diy
3 unit terakhir; kavling banteng jalan kaliurang sertifikat ready,"jalan kaliurang km 7, ngaglik, sleman, di yogyakarta",4487007,,,"128 m² (tanah), rp 35.055 per m²",https://www.rumah.com/listing-properti/dijual-3-unit-terakhir-kavling-banteng-jalan-kaliurang-sertifikat-ready-oleh-rudi-saputro-21325948,20230812_093203,jalan kaliurang km 7,ngaglik,sleman,diy
"dekat pasar godean, tanah dijual yogyakarta, view sawah","jl. godean km 8 sleman yogyakarta, sleman, sleman, di yogyakarta",3500000,,,"110 m² (tanah), rp 31.818 per m²",https://www.rumah.com/listing-properti/dijual-dekat-pasar-godean-tanah-dijual-yogyakarta-view-sawah-oleh-razaldy-gibran-pratama-22061397,20230812_093203,jl. godean km 8 sleman yogyakarta,N/A,sleman,diy
"tanah bantul dekat stadion sultan agung, padat penduduk","ketongo, wonokromo, pleret, bantul, yogyakarta, pleret, bantul, di yogyakarta",283500000,,,"10 m² (tanah), rp 28.350.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-bantul-dekat-stadion-sultan-agung-padat-penduduk-oleh-lenny-liem-22061306,20230812_093203,N/A,pleret,bantul,diy
"rumah mewah dekat uajy, ugm, uin, ykpn, upn, uad, unriyo","jalan solo, depok, sleman, di yogyakarta",1908700157,3.0,2.0,"3  2 , 80 m², rp 19.476.532 per m²",https://www.rumah.com/listing-properti/dijual-rumah-mewah-dekat-uajy-ugm-uin-ykpn-upn-uad-unriyo-oleh-joko-suwanto-21350278,20230812_093203,jalan solo,depok,sleman,diy
"rumah di janti, dekat pakuwon mall, babarsari, ambarukmo plaza","jalan janti, depok, sleman, di yogyakarta",1908700154,3.0,2.0,"3  2 , 80 m², rp 19.476.532 per m²",https://www.rumah.com/listing-properti/dijual-rumah-di-janti-dekat-pakuwon-mall-babarsari-ambarukmo-plaza-oleh-joko-suwanto-21376753,20230812_093203,jalan janti,depok,sleman,diy
"jual tanah jogja dekat kampus umy, cocok investasi","lemahdadi, bangunjiwo, kasihan, bantul, yogyakarta, kasihan, bantul, di yogyakarta",237500000,,,"125 m² (tanah), rp 1.900.000 per m²",https://www.rumah.com/listing-properti/dijual-jual-tanah-jogja-dekat-kampus-umy-cocok-investasi-oleh-lenny-liem-22061165,20230812_093203,N/A,kasihan,bantul,diy
tanah yogyakarta,"condongcatur sleman, yogyakarta, danurejan, yogyakarta, di yogyakarta",638400000,,,"112 m² (tanah), rp 5.700.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-yogyakarta-oleh-rais-22061182,20230812_093203,N/A,danurejan,yogyakarta,diy
"jual hunian exclusive modern, full furniture harga perdana 690 jt","berbah, sleman, di yogyakarta",690000000,2.0,1.0,"2  1 , 60 m², rp 8.313.253 per m²",https://www.rumah.com/listing-properti/dijual-jual-hunian-exclusive-modern-full-furniture-harga-perdana-690-jt-oleh-anita-22061139,20230812_093203,N/A,berbah,sleman,diy
"rumah 2 lantai, siap huni, dekat kids fun di banguntapan","baturetno, banguntapan, bantul, di yogyakarta",920000000,3.0,3.0,"3  3 , 121 m², rp 8.598.131 per m²",https://www.rumah.com/listing-properti/dijual-rumah-2-lantai-siap-huni-dekat-kids-fun-di-banguntapan-oleh-adi-setiawan-22061148,20230812_093203,N/A,banguntapan,bantul,diy
jual tanah bonus bangunan di purwomartani,"purwomartani, prambanan, sleman, di yogyakarta",650000000,,,"118 m² (tanah), rp 5.508.475 per m²",https://www.rumah.com/listing-properti/dijual-jual-tanah-bonus-bangunan-di-purwomartani-oleh-uut-22061145,20230812_093203,N/A,prambanan,sleman,diy
jual tanah jogja di imogiri bantul dekat wisata pinus,"wukirsari, imogiri, bantul, yogyakarta, imogiri, bantul, di yogyakarta",195000000,,,"150 m² (tanah), rp 1.300.000 per m²",https://www.rumah.com/listing-properti/dijual-jual-tanah-jogja-di-imogiri-bantul-dekat-wisata-pinus-oleh-lenny-liem-22061089,20230812_093203,N/A,imogiri,bantul,diy
puri kelapa gading,". jl. gabuh, sleman, sleman, di yogyakarta",1800000000,4.0,3.0,"4  3 , 150 m², rp 24.000.000 per m²",https://www.rumah.com/listing-properti/dijual-puri-kelapa-gading-oleh-ferry-yansyah-21520358,20230812_093203,. jl. gabuh,N/A,sleman,diy
tanah jogja dekat kampus uty umbulharjo yogyakarta,"tahunan, umbulharjo, yogyakarta, yogyakarta, umbulharjo, yogyakarta, di yogyakarta",1080000000,,,"150 m² (tanah), rp 7.200.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-jogja-dekat-kampus-uty-umbulharjo-yogyakarta-oleh-lenny-liem-22060917,20230812_093203,N/A,umbulharjo,yogyakarta,diy
tanah condong catur dekat hartono mall,"candi gebang, ngemplak, sleman, di yogyakarta",3325500000,,,"739 m² (tanah), rp 4.500.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-condong-catur-dekat-hartono-mall-oleh-ahmad-azizurrohman-21943485,20230812_093203,N/A,ngemplak,sleman,diy
"ringroad barat, tanah banyuraden 2 juta-an/m","kaliabu, gamping, sleman, di yogyakarta",285000000,,,"100 m² (tanah), rp 2.850.000 per m²",https://www.rumah.com/listing-properti/dijual-ringroad-barat-tanah-banyuraden-2-juta-an-m-oleh-ahmad-azizurrohman-21883954,20230812_093203,N/A,gamping,sleman,diy
"ngaglik, sleman, yogyakarta","wonosalam, sukoharjo, ngaglik, ngaglik, sleman, di yogyakarta",995000000,3.0,3.0,"3  3 , 100 m², rp 9.128.440 per m²",https://www.rumah.com/listing-properti/dijual-ngaglik-sleman-yogyakarta-oleh-andrew-renno-22060813,20230812_093203,N/A,ngaglik,sleman,diy
"jitengan, balecatur, kec. gamping, kabupaten sleman, daerah istimewa yogyakarta","gamping, sleman, di yogyakarta",450000000,2.0,1.0,"2  1 , 45 m², rp 4.945.055 per m²",https://www.rumah.com/listing-properti/dijual-jitengan-balecatur-kec-gamping-kabupaten-sleman-daerah-istimewa-yogyakarta-oleh-suriya-dandi-22060886,20230812_093203,N/A,gamping,sleman,diy
"jitengan, balecatur, kec. gamping, kabupaten sleman, daerah istimewa yogyakarta","gamping, sleman, di yogyakarta",450000000,2.0,1.0,"2  1 , 45 m², rp 4.945.055 per m²",https://www.rumah.com/listing-properti/dijual-jitengan-balecatur-kec-gamping-kabupaten-sleman-daerah-istimewa-yogyakarta-oleh-krisna-wardana-22060834,20230812_093203,N/A,gamping,sleman,diy
rumah dalam perumahan di depok sleman,"depok sleman, depok, sleman, di yogyakarta",1500000000,5.0,3.0,"5  3 , 218 m², rp 8.771.930 per m²",https://www.rumah.com/listing-properti/dijual-rumah-dalam-perumahan-di-depok-sleman-oleh-kurniadi-22060754,20230812_093203,N/A,depok,sleman,diy
scandinavian sleman dekat exit tol,"wates, wates, di yogyakarta",460000000,2.0,1.0,"2  1 , 40 m², rp 5.287.356 per m²",https://www.rumah.com/listing-properti/dijual-scandinavian-sleman-dekat-exit-tol-oleh-ahmad-najih-ibrohim-22060742,20230812_093203,N/A,wates,N/A,diy
tanah dijual bonus gudang pinggir jalan sleman yogyakarta dekat ringroad utara,"jl. magelang km 6, jombor, sinduadi, sleman, sleman, sleman, di yogyakarta",30000000000,,,"3045 m² (tanah), rp 9.852.217 per m²",https://www.rumah.com/listing-properti/dijual-tanah-dijual-bonus-gudang-pinggir-jalan-sleman-yogyakarta-dekat-ringroad-utara-oleh-mayke-21481915,20230812_093203,jl. magelang km 6,sinduadi,sleman,diy
sleman area wisata dan dekat sekolah,"mantrijeron, yogyakarta, di yogyakarta",460000000,2.0,1.0,"2  1 , 40 m², rp 5.287.356 per m²",https://www.rumah.com/listing-properti/dijual-sleman-area-wisata-dan-dekat-sekolah-oleh-ahmad-najih-ibrohim-22060716,20230812_093203,N/A,mantrijeron,yogyakarta,diy
