Title,Location,Price,Bedrooms,Bathrooms,Features,URL,Created_Date
Villa Pakem Siap Huni SHM Pekarangan full furnish,"Jalan Pakem turi, Pakem, Sleman, DI Yogyakarta","Rp 1,500000098 M",3,4,"3  4 , 250 m², Rp 2.895.753 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-villa-pakem-siap-huni-shm-pekarangan-full-furnish-oleh-nico-feryanto-21789062,20230812_093203
Dijual Rumah di condongcatur Utara amplaz Yogyakarta,"Jalan Nologaten, Depok, Sleman, DI Yogyakarta","Rp 2,000000898 M",4,3,"4  3 , 190 m², Rp 12.658.234 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-dijual-rumah-di-condongcatur-utara-amplaz-yogyakarta-oleh-nico-feryanto-21942117,20230812_093203
Pekarangan Dalam Cluster Pesona Kaliurang timur Kampus UII,"Jalan Besi Jangkang km 1, Ngaglik, Sleman, DI Yogyakarta","Rp 612,000089 jt",N/A,N/A,"136 m² (tanah), Rp 4.500.001 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-pekarangan-dalam-cluster-pesona-kaliurang-timur-kampus-uii-oleh-nico-feryanto-21749628,20230812_093203
Pekarangan Siap Bangun dekat kopi Jongke Mlati selatan Masjid Suciati,"jalan Jongke, Mlati, Sleman, DI Yogyakarta","Rp 548,000089 jt",N/A,N/A,"112 m² (tanah), Rp 4.892.858 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-pekarangan-siap-bangun-dekat-kopi-jongke-mlati-selatan-masjid-suciati-oleh-nico-feryanto-21943212,20230812_093203
Kapling di kaliurang km 13 Utara SMA N 2 Ngaglik,"jalan kaliurang km 13, Mlati, Sleman, DI Yogyakarta","Rp 430,500089 jt",N/A,N/A,"123 m² (tanah), Rp 3.500.001 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-kapling-di-kaliurang-km-13-utara-sma-n-2-ngaglik-oleh-nico-feryanto-21931806,20230812_093203
DIJUAL CEPAT : DALAM PERUM SELATAN KAMPUS UMY STRATEGIS DEKAT KAMPUS UIN BARU,"Kasihan, Bantul, DI Yogyakarta","Rp 435,000089 jt",2,1,"2  1 , 36 m², Rp 5.506.330 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-dijual-cepat-dalam-perum-selatan-kampus-umy-strategis-dekat-kampus-uin-baru-oleh-nico-feryanto-21930507,20230812_093203
Kost Murah Area Ramai di Condongcatur Banyak Kampus Cocok Investasi,"Jogja, Depok, Sleman, DI Yogyakarta","Rp 1,5 M",10,10,"10  10 , 190 m², Rp 11.278.195 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-kost-murah-area-ramai-di-condongcatur-banyak-kampus-cocok-investasi-oleh-faza-farhana-saifananda-22065958,20230812_093203
Rumah Murah Tanah Luas Modern Jl Wates Km 9 Dkt Perumahan Ciputra,"Jogja, Sedayu, Bantul, DI Yogyakarta",Rp 650 jt,3,2,"3  2 , 100 m², Rp 1.477.273 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-murah-tanah-luas-modern-jl-wates-km-9-dkt-perumahan-ciputra-oleh-faza-farhana-saifananda-22065904,20230812_093203
TANAH BONUS BANGUNAN DI BANTUL YOGYAKARTA,"Bantul, Bantul, DI Yogyakarta",Rp 9 M,5,4,"5  4 , 1402 m² (tanah), Rp 6.419.401 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-bonus-bangunan-di-bantul-yogyakarta-oleh-syifa-20799580,20230812_093203
Maguwoharjo Depok Sleman Yogyakarta,"Jalan Raya Stadion Depok, Depok, Sleman, DI Yogyakarta","Rp 1,39 M",2,2,"2  2 , 125 m², Rp 9.788.732 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-maguwoharjo-depok-sleman-yogyakarta-oleh-feri-kurniawan-21555334,20230812_093203
"Rumah Minimalis Bergaya Aestetic di Umbulharjo, Jogja Kota","Umbulharjo, Yogyakarta, DI Yogyakarta",Rp 750 jt,3,2,"3  2 , 90 m², Rp 6.521.739 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-minimalis-bergaya-aestetic-di-umbulharjo-jogja-kota-oleh-ahmad-rif-an-21513318,20230812_093203
Tukangan Danurejan Kota Yogyakarta,"Danurejan, Yogyakarta, DI Yogyakarta",Rp 7 M,3,2,"3  2 , 240 m², Rp 27.131.783 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tukangan-danurejan-kota-yogyakarta-oleh-sunaryadi-20009959,20230812_093203
Tanah Kavling Dekat Jogja Bay Akses Jalan 5 Meter Jl Tajem Maguwo Yogyakarta,"Jalan Kayen, Ngemplak, Sleman, DI Yogyakarta","Rp 577,5 jt",N/A,N/A,"165 m² (tanah), Rp 3.500.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-kavling-dekat-jogja-bay-akses-jalan-5-meter-jl-tajem-maguwo-yogyakarta-oleh-raditya-adi-permana-21973700,20230812_093203
Akses Jalan Aspal Tanah Selatan UII Jalan Kaliurang Km10 Sleman Yogyakarta,"Jalan Plumbon, Ngaglik, Sleman, DI Yogyakarta",Rp 528 jt,N/A,N/A,"110 m² (tanah), Rp 4.800.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-akses-jalan-aspal-tanah-selatan-uii-jalan-kaliurang-km10-sleman-yogyakarta-oleh-raditya-adi-permana-21973653,20230812_093203
"Tanah Dalam Perumahan Dekat Stadion Maguwoharjo, Utara Kampus Amikom","Jalan Candigebang, Kotagede, Yogyakarta, DI Yogyakarta",Rp 781 jt,N/A,N/A,"142 m² (tanah), Rp 5.500.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-dalam-perumahan-dekat-stadion-maguwoharjo-utara-kampus-amikom-oleh-raditya-adi-permana-22002134,20230812_093203
Rumah Dijual Murah Potorono Pleret Bantul.KPR & Nego Sampai Deal BU!!,"Potorono Banguntapan Bantul Yogyakarta, Banguntapan, Bantul, DI Yogyakarta",Rp 600 jt,2,1,"2  1 , 79 m², Rp 7.594.937 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-dijual-murah-potorono-pleret-bantul-kpr-nego-sampai-deal-bu-oleh-linda-22065609,20230812_093203
Rumah Tinggal 6 Kamar Hanya 500meter Dari Aau Jl Raya Solo Jogja,"Kalasan, Sleman, DI Yogyakarta","Rp 5,5 M",6,3,"6  3 , 600 m², Rp 7.834.758 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-tinggal-6-kamar-hanya-500meter-dari-aau-jl-raya-solo-jogja-oleh-bhery-pratomo-s-e-cfp-22065581,20230812_093203
SIAP HUNI RUMAH MINIMALIS MODERN TERMURAH DI PURWOMARTANI SLEMAN,"Purwomartani, Kalasan, Sleman, DI Yogyakarta",Rp 725 jt,4,2,"4  2 , 110 m², Rp 5.576.923 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-siap-huni-rumah-minimalis-modern-termurah-di-purwomartani-sleman-oleh-anto-22065467,20230812_093203
"Dijual Cepat Rumah 2 1/2 Lantai Semi Furnish, Banguan Kokoh di Godean Yogyakarta","Sidomoyo, Godean, Sleman, DI Yogyakarta","Rp 1,5 M",5,3,"5  3 , 295 m², Rp 11.363.636 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-dijual-cepat-rumah-2-1-2-lantai-semi-furnish-banguan-kokoh-di-godean-yogyakarta-oleh-maria-22065455,20230812_093203
TAMAN MLATI INDAH,"Mlati, Sleman, DI Yogyakarta","Rp 1,32 M",4,2,"4  2 , 110 m², Rp 12.815.534 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-taman-mlati-indah-oleh-arina-22065438,20230812_093203
"Di Jual Rumah 1 Lantai Luas, Murah di Maguwoharjo Yogyakarta","Maguwoharjo, Depok, Sleman, DI Yogyakarta",Rp 4 M,7,2,"7  2 , 300 m², Rp 11.428.571 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-di-jual-rumah-1-lantai-luas-murah-di-maguwoharjo-yogyakarta-oleh-maria-22065391,20230812_093203
SIAP HUNI! MENAWARKAN RUMAH MURAH HANYA 300 JUTAAN DEKAT BANTUL KOTA,"Tegaldowo, Sewon, Bantul, DI Yogyakarta",Rp 375 jt,2,1,"2  1 , 45 m², Rp 4.166.667 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-siap-huni-menawarkan-rumah-murah-hanya-300-jutaan-dekat-bantul-kota-oleh-ageng-sap-22065236,20230812_093203
Gang Permadi,"Gang Permadi, Mergangsan, Yogyakarta, DI Yogyakarta",Rp 5 M,10,6,"10  6 , 346 m², Rp 4.484.305 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-gang-permadi-oleh-vien-siswantoro-14792693,20230812_093203
HOTEL,"RE Martadinata, Wirobrajan, Yogyakarta, DI Yogyakarta",Rp 10 M,10,10,"10  10 , 559 m², Rp 17.889.088 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-hotel-oleh-vien-siswantoro-11887961,20230812_093203
Guesthouse Dijual,"Jl. Pringgokusuman, Gedong Tengen, Yogyakarta, DI Yogyakarta",Rp 10 M,9,7,"9  7 , 330 m², Rp 30.303.030 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-guesthouse-dijual-oleh-vien-siswantoro-16733415,20230812_093203
Rumah Dijual,"Jl. Wates km 9, Gamping, Sleman, DI Yogyakarta",Rp 775 jt,2,1,"2  1 , 90 m², Rp 4.100.529 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-dijual-oleh-vien-siswantoro-17958617,20230812_093203
Rumah Dijual,"Sendari, Tirtoadi, Mlati, Sleman, Yogyakarta, Mlati, Sleman, DI Yogyakarta","Rp 1,6 M",4,2,"4  2 , 250 m², Rp 5.882.353 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-dijual-oleh-vien-siswantoro-16636060,20230812_093203
Rumah Dijual,"Wonokromo, Pleret, Bantul, DI Yogyakarta","Rp 1,8 M",4,4,"4  4 , 185 m², Rp 11.764.706 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-dijual-oleh-vien-siswantoro-19445374,20230812_093203
Yogyakart titik nol kilometer,"Ngemplak, Sleman, DI Yogyakarta",Rp 500 jt,2,1,"2  1 , 40 m², Rp 6.172.840 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-yogyakart-titik-nol-kilometer-oleh-ahmad-najih-ibrohim-22065209,20230812_093203
Klitren Gondokusuman Kota Yogyakarta,"Klitren Urip Soemoharjo, Gondokusuman, Yogyakarta, DI Yogyakarta","Rp 2,62 M",N/A,N/A,"475 m² (tanah), Rp 5.515.789 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-klitren-gondokusuman-kota-yogyakarta-oleh-wiedi-21198004,20230812_093203
Sinduharjo Ngaglik Sleman Yogyakarta,"Jalan Kaliurang km 10, Ngaglik, Sleman, DI Yogyakarta","Rp 1,75 M",3,2,"3  2 , 112 m², Rp 14.344.262 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-sinduharjo-ngaglik-sleman-yogyakarta-oleh-wiedi-21579225,20230812_093203
RUMAH MURAH DESIGN SESUKA HATI DEKAT JOGJA KOTA,"Kalitirto, Berbah, Sleman, DI Yogyakarta","Rp 429,5 jt",2,1,"2  1 , 45 m², Rp 5.302.469 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-murah-design-sesuka-hati-dekat-jogja-kota-oleh-anto-22065143,20230812_093203
HARGA PROMO RUMAH SIAP HUNI HANYA 400 JUTAAN SELANGKAH KE UMY,"wonotawang, Kasihan, Bantul, DI Yogyakarta",Rp 450 jt,2,1,"2  1 , 40 m², Rp 5.294.118 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-harga-promo-rumah-siap-huni-hanya-400-jutaan-selangkah-ke-umy-oleh-ageng-sap-21951571,20230812_093203
Tanah Jalan Kaliurang km 14 Ngaglik Sleman,"Jalan Kaliurang km 14 Ngaglik Sleman, Ngaglik, Sleman, DI Yogyakarta","Rp 1,2 M",N/A,N/A,"400 m² (tanah), Rp 3.000.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-jalan-kaliurang-km-14-ngaglik-sleman-oleh-hana-arum-widati-20439740,20230812_093203
Rumah Jalan Kaliurang Dekat UGM,"Jalan Kaliurang Km 1, Mlati, Sleman, DI Yogyakarta",Rp 4 M,5,3,"5  3 , 300 m², Rp 6.060.606 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-jalan-kaliurang-dekat-ugm-oleh-hana-arum-widati-21031059,20230812_093203
Pierre Tendean Wirobrajan Yogyakarta,"Pierre Tendean, Wirobrajan, Yogyakarta, DI Yogyakarta","Rp 4,5 M",4,4,"4  4 , 170 m², Rp 22.500.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-pierre-tendean-wirobrajan-yogyakarta-oleh-priyo-kurniawan-19863677,20230812_093203
Panggungan Trihanggo Sleman Yogyakarta,"Panggungan Trihanggo, Gamping, Sleman, DI Yogyakarta",Rp 880 jt,3,2,"3  2 , 70 m², Rp 8.301.887 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-panggungan-trihanggo-sleman-yogyakarta-oleh-priyo-kurniawan-18357313,20230812_093203
Langusng Akad di Notaris,"Jl. Wates Km. 6, Area Kampus UMY, Yogyakarta, Godean, Sleman, DI Yogyakarta","Rp 3,6 jt",N/A,N/A,"122 m² (tanah), Rp 29.508 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-langusng-akad-di-notaris-oleh-hayadi-18502692,20230812_093203
Ngestiharjo Kasihan Wirobrajan Yogyakarta,"Jalan Raya Wates Kadipiro Kota, Wirobrajan, Yogyakarta, DI Yogyakarta",Rp 42 M,N/A,N/A,"9550 m² (tanah), Rp 4.397.906 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-ngestiharjo-kasihan-wirobrajan-yogyakarta-oleh-priyo-kurniawan-21500257,20230812_093203
Condongcatur Depok Sleman,"Depok, Sleman, DI Yogyakarta",Rp 825 jt,3,2,"3  2 , 54 m², Rp 8.967.391 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-condongcatur-depok-sleman-oleh-priyo-kurniawan-17768689,20230812_093203
KOSAN BERIKUT RUMAH INDUK DEKAT KAMPUS UII DI JALAN KALIURANG KM 13,"Jalan Kaliurang km 13, Ngaglik, Sleman, DI Yogyakarta","Rp 11,7 M",10,10,"10  10 , 1100 m², Rp 11.315.280 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-kosan-berikut-rumah-induk-dekat-kampus-uii-di-jalan-kaliurang-km-13-oleh-uut-22064995,20230812_093203
Rumah Kost Murah Bausasran Tengah Kota Jogja,"Bausrasran Danurejan Yogyakarta, Danurejan, Yogyakarta, DI Yogyakarta","Rp 7,9 M",10,7,"10  7 , 700 m², Rp 20.789.474 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-kost-murah-bausasran-tengah-kota-jogja-oleh-hana-arum-widati-22064984,20230812_093203
PROSES BANGUN !!! MILIKI RUMAH TEPI JALAN SPEK MEWAH SEBELUM HARGA NAIK,"Kalasan, Kalasan, Sleman, DI Yogyakarta",Rp 850 jt,3,2,"3  2 , 67 m², Rp 7.657.658 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-proses-bangun-miliki-rumah-tepi-jalan-spek-mewah-sebelum-harga-naik-oleh-anto-22064914,20230812_093203
Rumah Bagus Siap Huni Jalan Kaliurang Ngaglik Sleman,"Jalan Kaliurang Ngaglik Sleman, Ngaglik, Sleman, DI Yogyakarta","Rp 2,5 M",4,4,"4  4 , 256 m², Rp 14.204.545 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-bagus-siap-huni-jalan-kaliurang-ngaglik-sleman-oleh-hana-arum-widati-22064890,20230812_093203
Tanah Dijual dekat RS Elisabeth Ganjuran di Sumbermulyo Bambanglipuro,"Derman, Sumbermulyo, Bambanglipuro, Bantul, Jogja, Bambang Lipuro, Bantul, DI Yogyakarta",Rp 120 jt,N/A,N/A,"80 m² (tanah), Rp 1.500.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-dijual-dekat-rs-elisabeth-ganjuran-di-sumbermulyo-bambanglipuro-oleh-hamdan-nugroho-21693536,20230812_093203
Rumah Dijual Paseban di Ringinharjo Bantul Kota Proses Bangun,"Deresan, Ringinharjo, Bantul, Bantul, Jogja, Bantul, Bantul, DI Yogyakarta",Rp 535 jt,2,1,"2  1 , 60 m², Rp 6.079.545 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-dijual-paseban-di-ringinharjo-bantul-kota-proses-bangun-oleh-hamdan-nugroho-21705498,20230812_093203
Rumah dekat Polres Bantul di Ringinharjo Bantul Kota Proses Bangun,"Kadisoro, Ringinharjo, Bantul, Yogyakarta, Bantul, Bantul, DI Yogyakarta",Rp 435 jt,2,1,"2  1 , 45 m², Rp 3.782.609 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-dekat-polres-bantul-di-ringinharjo-bantul-kota-proses-bangun-oleh-hamdan-nugroho-22009505,20230812_093203
Rumah Dijual Siap Huni dekat Kampus Mercu Buana di Jl Wates  Bantul,"Jl Wates Km 10 Surobayan, Sedayu, Bantul, Jogja, Sedayu, Bantul, DI Yogyakarta",Rp 435 jt,2,1,"2  1 , 50 m², Rp 4.943.182 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-dijual-siap-huni-dekat-kampus-mercu-buana-di-jl-wates-bantul-oleh-hamdan-nugroho-21221340,20230812_093203
Rumah Siap Huni dekat Pemda Bantul Pinggir Aspal di Gumuk Bantul Kota,"Gumuk, Ringinharjo, Bantul Kota, Bantul, Bantul, Bantul, DI Yogyakarta",Rp 399 jt,2,1,"2  1 , 45 m², Rp 4.925.926 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-siap-huni-dekat-pemda-bantul-pinggir-aspal-di-gumuk-bantul-kota-oleh-hamdan-nugroho-20120344,20230812_093203
Rumah Siap Huni dekat Kasongan di Pendowoharjo Sewon Bantul Jogja,"Bandungsuwuk, Pendowoharjo, Sewon, Bantul, Sewon, Bantul, DI Yogyakarta",Rp 395 jt,2,1,"2  1 , 45 m², Rp 5.337.838 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-siap-huni-dekat-kasongan-di-pendowoharjo-sewon-bantul-jogja-oleh-hamdan-nugroho-21832563,20230812_093203
Rumah Dijual Siap Huni Bantul di Jl Selarong Pajangan Bantul Murah,"Kentolan, Guwosari, Pajangan, Bantul, Yogyakarta, Pajangan, Bantul, DI Yogyakarta",Rp 298 jt,2,1,"2  1 , 40 m², Rp 4.885.246 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-dijual-siap-huni-bantul-di-jl-selarong-pajangan-bantul-murah-oleh-hamdan-nugroho-21540428,20230812_093203
Rumah Dijual Murah Mewah di Kota Bantul dekat Jl Samas Siap Bangun,"Ngringinan, Palbapang, Bantul Kota, Bantul, Jogja, Bantul, Bantul, DI Yogyakarta",Rp 275 jt,2,1,"2  1 , 36 m², Rp 3.928.571 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-dijual-murah-mewah-di-kota-bantul-dekat-jl-samas-siap-bangun-oleh-hamdan-nugroho-19553684,20230812_093203
Rumah Dijual dekat Rs Respira Bantul di Jl Samas Pandak Proses Bangun,"Jomboran, Gilangharjo, Pandak Bantul, Yogyakarta, Pandak, Bantul, DI Yogyakarta",Rp 350 jt,2,1,"2  1 , 45 m², Rp 4.320.988 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-dijual-dekat-rs-respira-bantul-di-jl-samas-pandak-proses-bangun-oleh-hamdan-nugroho-20890312,20230812_093203
"Kavlingan Siap Bangun Purwomartani Village, Harga 2 Jt-an Siap Ajb","Kalasan, Sleman, DI Yogyakarta","Rp 530,5 jt",N/A,N/A,"194 m² (tanah), Rp 2.734.536 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-kavlingan-siap-bangun-purwomartani-village-harga-2-jt-an-siap-ajb-oleh-teguh-22064795,20230812_093203
PROMO FREE PAJAK !!! RUMAH 3 KAMAR 500 JUTAAN DI KALASAN,"Tirtomartani, Kalasan, Sleman, DI Yogyakarta",Rp 570 jt,3,1,"3  1 , 60 m², Rp 4.523.810 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-promo-free-pajak-rumah-3-kamar-500-jutaan-di-kalasan-oleh-anto-22064779,20230812_093203
Tanah Dijual Jogja Pusat Kota di Timoho Umbulharjo Yogyakarta,"Umbulharjo, Yogyakarta, DI Yogyakarta",Rp 25 M,N/A,N/A,"1940 m² (tanah), Rp 12.886.598 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-dijual-jogja-pusat-kota-di-timoho-umbulharjo-yogyakarta-oleh-ahmad-gesit-22064728,20230812_093203
Lahan Dijual Murah Strategis Jalan Lebar di Plebengan Bambanglipuro,"Bambang Lipuro, Bantul, DI Yogyakarta",Rp 1 jt,N/A,N/A,"203 m² (tanah), Rp 4.926 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-lahan-dijual-murah-strategis-jalan-lebar-di-plebengan-bambanglipuro-oleh-hamdan-nugroho-19187341,20230812_093203
"Sudimoro, Timbulharjo, Sewon, Bantul, Yogyakarta","Sewon, Bantul, DI Yogyakarta",Rp 650 jt,3,2,"3  2 , 60 m², Rp 4.779.412 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-sudimoro-timbulharjo-sewon-bantul-yogyakarta-oleh-hamdan-nugroho-22025548,20230812_093203
Rumah Dijual dekat Pasar Barongan di Jl Imogiri Barat Proses Bangun,"Bantul, Bantul, DI Yogyakarta",Rp 425 jt,2,1,"2  1 , 50 m², Rp 5.312.500 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-dijual-dekat-pasar-barongan-di-jl-imogiri-barat-proses-bangun-oleh-hamdan-nugroho-21444817,20230812_093203
"Tembi, Timbulharjo, Sewon, Bantul","Bantul, Bantul, DI Yogyakarta",Rp 450 jt,2,1,"2  1 , 45 m², Rp 5.294.118 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tembi-timbulharjo-sewon-bantul-oleh-hamdan-nugroho-21633777,20230812_093203
Rumah Dijual dekat Rs Pku Bantul di Jl Selarong Proses Bangun,"Kentolan, Guwosari, Pajangan, Bantul, Yogyakarta, Pajangan, Bantul, DI Yogyakarta",Rp 330 jt,2,1,"2  1 , 42 m², Rp 3.928.571 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-dijual-dekat-rs-pku-bantul-di-jl-selarong-proses-bangun-oleh-hamdan-nugroho-20079937,20230812_093203
Rumah Dijual Di Pasar Bantul di Jl Selarong Guwosari Jogja Siap Huni,"Pajangan, Bantul, DI Yogyakarta",Rp 298 jt,2,1,"2  1 , 40 m², Rp 4.885.246 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-dijual-di-pasar-bantul-di-jl-selarong-guwosari-jogja-siap-huni-oleh-hamdan-nugroho-21540364,20230812_093203
Tanah Dijual Lokasi di Potorono Banguntapan Bantul dekat Pasar Ngipik,"Banguntapan, Bantul, DI Yogyakarta","Rp 1,7 jt",N/A,N/A,"104 m² (tanah), Rp 16.346 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-dijual-lokasi-di-potorono-banguntapan-bantul-dekat-pasar-ngipik-oleh-hamdan-nugroho-21501915,20230812_093203
Griya Tirta Amartha,". Jl. Palagan Tentara Pelajar, Ngaglik, Sleman, DI Yogyakarta",Rp 480 jt,N/A,N/A,"160 m² (tanah), Rp 3.000.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-griya-tirta-amartha-oleh-aryo-nugroho-22064498,20230812_093203
